name,line,voltage
ODESSA 1 4-ODESSA 1 0-i_110,"LINESTRING (-102.31380000000001 31.799768911680815, -102.3084 31.82500733984199",18.0
MONT BELVIEU 3-MONT BELVIEU 0-i_2846,"LINESTRING (-94.91465999999998 29.818141098271607, -94.9125 29.822201421517615",13.8
JACKSBORO 1 1-JACKSBORO 1 0-i_863,"LINESTRING (-98.30165200000002 33.0619360212675, -98.31965200000002 33.0619360212675",161.0
MARBLE FALLS 1 2-MARBLE FALLS 1 0-i_1802,"LINESTRING (-98.25399300000001 30.539011108264802, -98.248593 30.549087601116593",13.8
BELTON 1-BELTON 0-i_1151,"LINESTRING (-97.47830900000001 31.04551954337379, -97.489109 31.04551954337379",161.0
ALBANY 1 4-ALBANY 1 3-i_1552,"LINESTRING (-99.4048 32.74105176695758, -99.3868 32.75013543757941",115.0
PALO PINTO 1 6-PALO PINTO 1 0-i_1570,"LINESTRING (-98.29770000000002 32.6270282848396, -98.29230000000001 32.65203807393819",13.8
MOUNT PLEASANT 2 1-MOUNT PLEASANT 2 0-i_3159,"LINESTRING (-95.1399 33.32883538486579, -95.15070000000001 33.32883538486579",115.0
MABANK 2 2-MABANK 2 1-i_971,"LINESTRING (-96.094532 32.26253927803161, -96.083732 32.2716714175578",115.0
HERMLEIGH 1-HERMLEIGH 0-i_430,"LINESTRING (-100.6368 32.58253336574679, -100.6548 32.58253336574679",161.0
HOUSTON 5 3-HOUSTON 5 0-i_2604,"LINESTRING (-95.52556 29.935148789380204, -95.5234 29.9392043515847",18.0
BROWNSVILLE 1 1-BROWNSVILLE 1 0-i_812,"LINESTRING (-97.49980000000001 25.906623725411485, -97.51060000000001 25.906623725411485",115.0
HOUSTON 90 1-HOUSTON 90 0-i_2756,"LINESTRING (-95.65128000000001 29.824987491167203, -95.6556 29.824987491167203",230.0
CUERO 1 8-CUERO 1 0-i_2115,"LINESTRING (-97.322036 29.094330359524495, -97.316636 29.123424464446497",13.8
SPRING 7 1-SPRING 7 0-i_2634,"LINESTRING (-95.52027900000002 30.038382843429996, -95.52459900000001 30.038382843429996",230.0
SAN JUAN 1-SAN JUAN 0-i_597,"LINESTRING (-98.099712 26.138075486785393, -98.110512 26.138075486785393",115.0
LEANDER 1 2-LEANDER 1 1-i_1656,"LINESTRING (-97.903577 30.5563510651253, -97.899257 30.560071073585085",115.0
BIG SPRING 3 1-BIG SPRING 3 0-i_103,"LINESTRING (-101.447785 32.0878612318491, -101.442385 32.094723573481396",13.8
FLUVANNA 2 1-FLUVANNA 2 0-i_453,"LINESTRING (-101.111784 32.9418878041982, -101.12978400000001 32.9418878041982",115.0
WINCHESTER 5-WINCHESTER 0-i_1844,"LINESTRING (-96.9749 30.0217370567636, -96.96949999999998 30.031866816332393",13.8
MARION 1 5-MARION 1 0-i_1783,"LINESTRING (-98.13686 29.615324261134813, -98.13470000000001 29.621896429536815",18.0
SAN ANTONIO 1 3-SAN ANTONIO 1 0-i_1913,"LINESTRING (-98.33826000000002 29.4223152829411, -98.3361 29.426391586690492",13.8
KATY 2 1-KATY 2 0-i_2984,"LINESTRING (-95.73350300000001 29.743180448514394, -95.737823 29.743180448514394",115.0
BRIDGEPORT 2-BRIDGEPORT 0-i_1517,"LINESTRING (-97.90820000000001 33.1835960437718, -97.90280000000003 33.1903748419846",13.8
ELMENDORF 10-ELMENDORF 0-i_2089,"LINESTRING (-98.37746 29.240052512079192, -98.37530000000001 29.254187345212085",13.8
ODESSA 1 9-ODESSA 1 0-i_115,"LINESTRING (-102.31380000000001 31.78752961593661, -102.3084 31.82500733984199",18.0
LEWSIVILLE 1-LEWSIVILLE 0-i_1572,"LINESTRING (-96.960546 33.0120993231214, -96.958386 33.017231133674",13.8
BRUNI 1 1-BRUNI 1 0-i_801,"LINESTRING (-98.883678 27.569728758356298, -98.89447800000002 27.569728758356298",13.8
MARBLE FALLS 2 2-MARBLE FALLS 2 1-i_2047,"LINESTRING (-98.2952 30.54049837392111, -98.2952 30.549799646599485",115.0
FREEPORT 1 6-FREEPORT 1 0-i_2899,"LINESTRING (-95.3294 28.960515415952585, -95.324 28.97390134047749",13.8
MERKEL 1 2-MERKEL 1 0-i_436,"LINESTRING (-100.164386 32.305290171689286, -100.15898600000001 32.3121361342405",13.8
BIG SPRINGS 1-BIG SPRINGS 0-i_51,"LINESTRING (-101.2164 32.0260294673358, -101.21100000000001 32.03289644876491",13.8
FAIRFIELD 1 7-FAIRFIELD 1 0-i_3082,"LINESTRING (-96.1005 31.865479541371617, -96.09510000000002 31.884586583442704",18.0
PRESIDIO 1 1-PRESIDIO 1 0-i_20,"LINESTRING (-104.2964 29.583565207190606, -104.29100000000001 29.593739442223804",22.0
CHANNELVIEW 1 6-CHANNELVIEW 1 0-i_2951,"LINESTRING (-95.10269000000001 29.807041576657696, -95.10053000000002 29.81360120655609",18.0
NEW BRAUNFELS 2 2-NEW BRAUNFELS 2 1-i_1760,"LINESTRING (-98.066406 29.689372510142487, -98.06208599999998 29.694376232341686",115.0
VICTORIA 1 1-VICTORIA 1 0-i_2986,"LINESTRING (-96.934414 28.668770854419012, -96.94521399999999 28.668770854419012",230.0
GREENVILLE 1 3-GREENVILLE 1 0-i_948,"LINESTRING (-96.0904 33.15563190928269, -96.10840000000002 33.1646730744551",115.0
NURSERY 1-NURSERY 0-i_2234,"LINESTRING (-97.099 28.888396142184707, -97.117 28.888396142184707",230.0
SAVOY 2-SAVOY 0-i_129,"LINESTRING (-96.355005 33.6154025234591, -96.349605 33.62214771628871",13.8
POINT COMFORT 2 3-POINT COMFORT 2 0-i_2349,"LINESTRING (-96.5291 28.675119310217006, -96.52370000000002 28.68538385629629",13.8
WILLIS 1 2-WILLIS 1 1-i_2966,"LINESTRING (-95.51059999999998 30.420079181671394, -95.4998 30.429391969007707",115.0
HOUSTON 6 1-HOUSTON 6 0-i_2974,"LINESTRING (-95.210789 29.819702359047994, -95.215109 29.819702359047994",230.0
HOUSTON 4 11-HOUSTON 4 0-i_2677,"LINESTRING (-95.39032 29.705727382735684, -95.38816 29.718546834432193",13.8
LUFKIN 1 1-LUFKIN 1 0-i_3050,"LINESTRING (-94.740011 31.346619156679417, -94.734611 31.3596849973202",13.8
CEDAR CREEK 1 2-CEDAR CREEK 1 1-i_2136,"LINESTRING (-97.53560000000002 30.139573601700203, -97.53560000000002 30.143309487828606",115.0
ROUND ROCK 1 2-ROUND ROCK 1 0-i_1806,"LINESTRING (-97.688846 30.55053368856009, -97.68668599999998 30.55456393284689",13.8
PASADENA 1 2-PASADENA 1 1-i_2911,"LINESTRING (-95.203078 29.713328191541795, -95.19587800000001 29.72083189137611",115.0
CHANNELVIEW 1 2-CHANNELVIEW 1 1-i_2961,"LINESTRING (-95.09333 29.8061044515485, -95.09333 29.81360120655609",115.0
FLORESVILLE 1-FLORESVILLE 0-i_2156,"LINESTRING (-98.058806 29.067153025708105, -98.06960600000001 29.067153025708105",115.0
BROWNSVILLE 2 1-BROWNSVILLE 2 0-i_658,"LINESTRING (-97.296344 25.937448418873302, -97.30714400000001 25.937448418873302",115.0
GEORGETOWN 3 1-GEORGETOWN 3 0-i_2150,"LINESTRING (-97.788099 30.83561298057422, -97.798899 30.83561298057422",161.0
LAPORTE 1-LAPORTE 0-i_2524,"LINESTRING (-95.04542700000002 29.724273977160806, -95.052627 29.724273977160806",230.0
LAPORTE 9-LAPORTE 0-i_2531,"LINESTRING (-95.05478700000002 29.713956599098008, -95.052627 29.724273977160806",13.8
HOUSTON 5 5-HOUSTON 5 0-i_2606,"LINESTRING (-95.52556 29.932652976625693, -95.5234 29.9392043515847",18.0
HOUSTON 4 10-HOUSTON 4 0-i_2676,"LINESTRING (-95.39032 29.7069781330027, -95.38816 29.718546834432193",13.8
MARBLE FALLS 2 3-MARBLE FALLS 2 0-i_2042,"LINESTRING (-98.3186 30.536622580674894, -98.3132 30.549799646599485",13.8
MAGNOLIA 1 1-MAGNOLIA 1 0-i_2991,"LINESTRING (-95.638574 30.214369283446914, -95.642894 30.214369283446914",115.0
CHRISTINE 2-CHRISTINE 0-i_548,"LINESTRING (-98.4559 28.69176886409431, -98.46670000000002 28.698084622597193",13.8
SANTA ROSA 1 8-SANTA ROSA 1 0-i_700,"LINESTRING (-97.86341200000001 26.230130881585993, -97.85801200000002 26.263226431079403",13.8
WICHITA FALLS 2 1-WICHITA FALLS 2 0-i_249,"LINESTRING (-98.5858 33.8497942844651, -98.58040000000001 33.8565210752066",20.0
FREEPORT 1 1-FREEPORT 1 0-i_2895,"LINESTRING (-95.306 28.97390134047749, -95.324 28.97390134047749",230.0
ELMENDORF 3-ELMENDORF 0-i_2082,"LINESTRING (-98.37746 29.248847748857216, -98.37530000000001 29.254187345212085",13.8
NURSERY 4-NURSERY 0-i_2236,"LINESTRING (-97.1224 28.87184669468889, -97.117 28.888396142184707",18.0
BAYTOWN 1 5-BAYTOWN 1 0-i_2709,"LINESTRING (-94.90886 29.6653287676551, -94.90670000000001 29.6718976727995",18.0
STERLING CITY 1 1-STERLING CITY 1 0-i_404,"LINESTRING (-100.8921 31.91998893462841, -100.9101 31.91998893462841",115.0
GREGORY 6-GREGORY 0-i_634,"LINESTRING (-97.245817 27.863036381621686, -97.240417 27.882926070783",13.8
SAN ANTONIO 2 6-SAN ANTONIO 2 0-i_1738,"LINESTRING (-98.60886 29.578568734808712, -98.6067 29.586395547977702",13.8
DUBLIN 1 1-DUBLIN 1 0-i_1233,"LINESTRING (-98.472511 32.32568308312928, -98.46711100000002 32.3325275044075",18.0
VERNON 1 1-VERNON 1 0-i_225,"LINESTRING (-99.36112200000001 34.2773582406679, -99.355722 34.28405117365721",18.0
ROUND ROCK 1 3-ROUND ROCK 1 0-i_1807,"LINESTRING (-97.688846 30.54929357972971, -97.68668599999998 30.55456393284689",13.8
SAN ANTONIO 12 1-SAN ANTONIO 12 0-i_1704,"LINESTRING (-98.398171 29.58335747258072, -98.40249100000001 29.58335747258072",115.0
AUSTIN 2 2-AUSTIN 2 1-i_2102,"LINESTRING (-97.5985 30.2023331259326, -97.5985 30.207311104921697",115.0
ROUND ROCK 1 4-ROUND ROCK 1 0-i_1808,"LINESTRING (-97.688846 30.548053455057502, -97.68668599999998 30.55456393284689",13.8
FRISCO 2 1-FRISCO 2 0-i_1587,"LINESTRING (-96.847707 33.143924609675196, -96.85202699999999 33.143924609675196",161.0
RALLS 1 4-RALLS 1 0-i_258,"LINESTRING (-101.37740000000001 33.64837540056509, -101.37200000000001 33.6551180115106",18.0
SAN ANTONIO 2 7-SAN ANTONIO 2 0-i_1739,"LINESTRING (-98.60886 29.577316388379508, -98.6067 29.586395547977702",13.8
MOUNT PLEASANT 1 4-MOUNT PLEASANT 1 0-i_3185,"LINESTRING (-95.02910000000001 33.075864195472015, -95.0237 33.085667648788416",18.0
PEARSALL 1-PEARSALL 0-i_751,"LINESTRING (-99.0559 28.92119813472441, -99.0739 28.92119813472441",115.0
DALLAS 1 8-DALLAS 1 0-i_918,"LINESTRING (-96.63940400000001 32.63496964093729, -96.63724400000001 32.646186021553305",13.2
CORPUS CHRISTI 3 1-CORPUS CHRISTI 3 0-i_681,"LINESTRING (-97.2757 27.58087585581529, -97.2937 27.58087585581529",115.0
ABILENE 2 2-ABILENE 2 0-i_348,"LINESTRING (-99.48020000000001 32.61574558201621, -99.4748 32.6195358711552",18.0
SHIRO 3-SHIRO 0-i_3062,"LINESTRING (-95.90519999999998 30.579228719156287, -95.8998 30.586201973123906",13.8
TRINIDAD 1 2-TRINIDAD 1 1-i_3198,"LINESTRING (-96.07967700000002 32.106224246732, -96.07967700000002 32.1184211563178",115.0
KATY 1 2-KATY 1 1-i_2305,"LINESTRING (-95.72943600000002 29.831315240584683, -95.725116 29.835062743090106",115.0
PORT LAVACA 1-PORT LAVACA 0-i_2260,"LINESTRING (-96.7973 28.5643765708885, -96.81530000000001 28.5643765708885",115.0
SAN JUAN 1-SAN JUAN 0-i_596,"LINESTRING (-98.099712 26.138075486785393, -98.110512 26.138075486785393",115.0
MOUNT PLEASANT 1 1-MOUNT PLEASANT 1 0-i_3183,"LINESTRING (-95.00570000000002 33.085667648788416, -95.0237 33.085667648788416",230.0
SAN MARCOS 1-SAN MARCOS 0-i_2067,"LINESTRING (-97.957524 29.877664809171414, -97.96184400000001 29.877664809171414",230.0
KATY 2 1-KATY 2 0-i_2983,"LINESTRING (-95.73350300000001 29.743180448514394, -95.737823 29.743180448514394",115.0
OLNEY 1 2-OLNEY 1 0-i_1342,"LINESTRING (-98.69934399999998 33.364821351362195, -98.693944 33.377598754067705",18.0
LAREDO 1 3-LAREDO 1 0-i_730,"LINESTRING (-99.49630000000002 27.549944387416698, -99.49090000000001 27.56031721101819",13.8
SAN ANTONIO 1 2-SAN ANTONIO 1 1-i_1922,"LINESTRING (-98.32889999999999 29.41886597508869, -98.32889999999999 29.426391586690492",115.0
CUERO 1 5-CUERO 1 0-i_2112,"LINESTRING (-97.322036 29.103767186715604, -97.316636 29.123424464446497",13.8
ALBANY 1 2-ALBANY 1 1-i_1550,"LINESTRING (-99.4048 32.75013543757941, -99.3868 32.76224555758349",161.0
CUERO 1 1-CUERO 1 0-i_2108,"LINESTRING (-97.322036 29.116348277141906, -97.316636 29.123424464446497",13.8
SEGUIN 1 5-SEGUIN 1 0-i_1958,"LINESTRING (-97.968175 29.583977439612106, -97.96601500000001 29.5905516511325",13.8
GOLDTHWAITE 1 3-GOLDTHWAITE 1 2-i_1349,"LINESTRING (-98.448667 31.361817238126903, -98.430667 31.367965101353597",115.0
RIESEL 1 1-RIESEL 1 0-i_1513,"LINESTRING (-96.92114900000001 31.468237107671296, -96.93914900000001 31.468237107671296",161.0
MCKINNEY 1 8-MCKINNEY 1 0-i_1433,"LINESTRING (-96.59662600000001 33.1533822539188, -96.594466 33.164533176213496",13.8
CORPUS CHRISTI 1 5-CORPUS CHRISTI 1 0-i_786,"LINESTRING (-97.45170000000002 27.79718227221871, -97.4463 27.813899999999997",13.8
PORT LAVACA 2-PORT LAVACA 0-i_2261,"LINESTRING (-96.8207 28.554100188226396, -96.81530000000001 28.5643765708885",13.8
BIG SPRING 6 1-BIG SPRING 6 0-i_100,"LINESTRING (-101.418836 32.25720041881092, -101.41343600000002 32.267094110442",13.8
MONAHANS 1 2-MONAHANS 1 0-i_81,"LINESTRING (-102.9219 31.561663432991608, -102.92730000000002 31.57776630436199",18.0
HOUSTON 2 1-HOUSTON 2 0-i_2557,"LINESTRING (-95.24076000000001 29.944401714108306, -95.23860000000003 29.949704615048507",13.8
THOMPSONS 2-THOMPSONS 1-i_2943,"LINESTRING (-95.6167 29.474024945058016, -95.6167 29.480292918965713",115.0
ARLINGTON 1 3-ARLINGTON 1 0-i_977,"LINESTRING (-97.13705 32.76631459411318, -97.13488999999998 32.772671457267094",13.8
IRAAN 2 1-IRAAN 2 0-i_17,"LINESTRING (-102.19783300000002 30.9183420234792, -102.192433 30.92529076483021",13.8
ODESSA 1 5-ODESSA 1 0-i_111,"LINESTRING (-102.31380000000001 31.796709239684713, -102.3084 31.82500733984199",18.0
BREMOND 1-BREMOND 0-i_3201,"LINESTRING (-96.67343000000001 31.085759152857804, -96.68423 31.085759152857804",230.0
MERKEL 2 1-MERKEL 2 0-i_450,"LINESTRING (-100.050789 32.29558118049491, -100.04538900000001 32.305470686533006",18.0
KENEDY 1-KENEDY 0-i_2105,"LINESTRING (-97.873358 28.72709737424611, -97.884158 28.72709737424611",115.0
WHARTON 1 4-WHARTON 1 0-i_2874,"LINESTRING (-96.0557 29.2713145918019, -96.0503 29.2815201581002",24.0
THOMPSONS 9-THOMPSONS 0-i_2935,"LINESTRING (-95.62606 29.46995055418471, -95.6239 29.480292918965713",13.8
GREGORY 3-GREGORY 0-i_631,"LINESTRING (-97.245817 27.8725838881357, -97.240417 27.882926070783",13.8
FAIRFIELD 2 4-FAIRFIELD 2 0-i_3100,"LINESTRING (-96.04180000000001 31.80453921349961, -96.03640000000001 31.814481934451507",13.8
ARMSTRONG 1 1-ARMSTRONG 1 0-i_776,"LINESTRING (-97.5634 26.994684632791703, -97.5814 26.994684632791703",115.0
BAY CITY 1-BAY CITY 0-i_2824,"LINESTRING (-95.81765000000001 28.7821687036371, -95.82845 28.7821687036371",115.0
MT. ENTERPRISE 6-MT. ENTERPRISE 0-i_3128,"LINESTRING (-94.607143 31.998746642566587, -94.601743 32.0117210377083",13.8
MCKINNEY 1 2-MCKINNEY 1 0-i_1427,"LINESTRING (-96.59662600000001 33.160615446172, -96.594466 33.164533176213496",13.8
ELMENDORF 8-ELMENDORF 0-i_2087,"LINESTRING (-98.37746 29.242565514007815, -98.37530000000001 29.254187345212085",13.8
DEL RIO 1-DEL RIO 0-i_392,"LINESTRING (-101.19083600000002 29.83097421926579, -101.201636 29.83097421926579",115.0
SUGAR LAND 2 1-SUGAR LAND 2 0-i_2510,"LINESTRING (-95.627376 29.564491004522885, -95.63169600000002 29.564491004522885",230.0
COLLEGE STATION 1 1-COLLEGE STATION 1 0-i_3147,"LINESTRING (-96.25098300000002 30.555184990626806, -96.261783 30.555184990626806",115.0
GLEN ROSE 1 2-GLEN ROSE 1 0-i_1380,"LINESTRING (-97.772915 32.28238785536839, -97.767515 32.29227880069791",13.8
AUSTIN 2 6-AUSTIN 2 0-i_2100,"LINESTRING (-97.60786 30.200777455867705, -97.60570000000001 30.207311104921697",13.8
KILLEEN 3 1-KILLEEN 3 0-i_1561,"LINESTRING (-97.72481700000003 31.00346981975701, -97.73561700000002 31.00346981975701",161.0
WINGATE 1-WINGATE 0-i_396,"LINESTRING (-100.02112000000001 32.20793214444782, -100.03912000000001 32.20793214444782",115.0
MISSOURI CITY 2 1-MISSOURI CITY 2 0-i_2660,"LINESTRING (-95.549508 29.47091068690631, -95.553828 29.47091068690631",115.0
AUSTIN 1 2-AUSTIN 1 1-i_2171,"LINESTRING (-97.833946 30.389898395465885, -97.833946 30.394866861665406",115.0
PARIS 2 2-PARIS 2 0-i_166,"LINESTRING (-95.54510000000002 33.684069684954984, -95.5397 33.69080949840439",13.8
SAN ANTONIO 32 1-SAN ANTONIO 32 0-i_2124,"LINESTRING (-98.517303 29.419895426275307, -98.521623 29.419895426275307",115.0
NEWGULF 1-NEWGULF 0-i_2903,"LINESTRING (-95.86370000000001 29.257618689509805, -95.8817 29.257618689509805",115.0
LORAINE 1 1-LORAINE 1 0-i_438,"LINESTRING (-100.7408 32.421547422785686, -100.73540000000001 32.431423160476406",13.2
ELMENDORF 2-ELMENDORF 1-i_2091,"LINESTRING (-98.3681 29.2491618504751, -98.3681 29.254187345212085",115.0
HERMLEIGH 3-HERMLEIGH 0-i_431,"LINESTRING (-100.66020000000002 32.57267420947051, -100.6548 32.58253336574679",20.0
POOLVILLE 2-POOLVILLE 0-i_1293,"LINESTRING (-97.89770000000001 33.039440371560005, -97.89230000000002 33.05226535834791",13.8
POINT COMFORT 2 7-POINT COMFORT 2 0-i_2353,"LINESTRING (-96.5291 28.66248464197989, -96.52370000000002 28.68538385629629",13.8
LAPORTE 3-LAPORTE 0-i_2525,"LINESTRING (-95.05478700000002 29.721460251958604, -95.052627 29.724273977160806",13.8
SAN ANTONIO 47 1-SAN ANTONIO 47 0-i_2159,"LINESTRING (-98.65599600000002 29.50094643004501, -98.660316 29.50094643004501",230.0
BRIDGEPORT 6-BRIDGEPORT 0-i_1521,"LINESTRING (-97.90820000000001 33.17154355183101, -97.90280000000003 33.1903748419846",13.8
BIG SPRING 4 1-BIG SPRING 4 0-i_63,"LINESTRING (-101.299037 31.978464735418992, -101.29363699999999 31.985335280619005",13.8
BAYTOWN 3 2-BAYTOWN 3 0-i_2850,"LINESTRING (-94.992237 29.745703180288093, -94.99007700000001 29.751016643956905",13.2
LAPORTE 2-LAPORTE 1-i_2537,"LINESTRING (-95.04542700000002 29.719271744484594, -95.04542700000002 29.724273977160806",115.0
DEER PARK 9-DEER PARK 0-i_2477,"LINESTRING (-95.12381600000002 29.710366140597316, -95.12165600000002 29.720683887687706",24.0
GREGORY 7-GREGORY 0-i_635,"LINESTRING (-97.245817 27.8598536925239, -97.240417 27.882926070783",13.8
HOUSTON 5 4-HOUSTON 5 0-i_2605,"LINESTRING (-95.52556 29.9339008908281, -95.5234 29.9392043515847",18.0
BAYTOWN 3 5-BAYTOWN 3 0-i_2853,"LINESTRING (-94.992237 29.74195233050502, -94.99007700000001 29.751016643956905",13.2
BRUNI 1 1-BRUNI 1 0-i_802,"LINESTRING (-98.883678 27.569728758356298, -98.89447800000002 27.569728758356298",13.8
SPRING 2 1-SPRING 2 0-i_2593,"LINESTRING (-95.37532599999999 30.059676379401296, -95.379646 30.059676379401296",115.0
LA GRANGE 3-LA GRANGE 0-i_1791,"LINESTRING (-96.738 29.900817133061903, -96.73260000000002 29.91095922557381",22.0
SUGAR LAND 2 2-SUGAR LAND 2 1-i_2516,"LINESTRING (-95.63169600000002 29.560733394819216, -95.627376 29.564491004522885",115.0
STERLING CITY 1 4-STERLING CITY 1 0-i_407,"LINESTRING (-100.9155 31.900889238421307, -100.9101 31.91998893462841",18.0
KATY 1 2-KATY 1 1-i_2306,"LINESTRING (-95.72943600000002 29.831315240584683, -95.725116 29.835062743090106",115.0
MIDLOTHIAN 1 1-MIDLOTHIAN 1 0-i_1577,"LINESTRING (-97.04506000000002 32.42776911654429, -97.04938 32.42776911654429",161.0
BAYTOWN 1 2-BAYTOWN 1 1-i_2715,"LINESTRING (-94.8995 29.666892831602905, -94.8995 29.6718976727995",115.0
PEARSALL 1-PEARSALL 0-i_752,"LINESTRING (-99.0559 28.92119813472441, -99.0739 28.92119813472441",115.0
FAIRFIELD 1 6-FAIRFIELD 1 0-i_3081,"LINESTRING (-96.1005 31.868536934357316, -96.09510000000002 31.884586583442704",18.0
CONROE 5 1-CONROE 5 0-i_2268,"LINESTRING (-95.429908 30.304888576333003, -95.434228 30.304888576333003",115.0
SPRING 8 1-SPRING 8 0-i_2342,"LINESTRING (-95.539571 30.192495730313592, -95.543891 30.192495730313592",115.0
AUSTIN 3 3-AUSTIN 3 0-i_1716,"LINESTRING (-97.793768 30.286896074684893, -97.791608 30.29093722253551",13.8
MARBLE FALLS 2 6-MARBLE FALLS 2 0-i_2045,"LINESTRING (-98.3186 30.527320045862904, -98.3132 30.549799646599485",13.8
ODESSA 1 7-ODESSA 1 0-i_113,"LINESTRING (-102.31380000000001 31.7905895918071, -102.3084 31.82500733984199",18.0
FORSAN 1-FORSAN 0-i_71,"LINESTRING (-101.395 32.1278439073388, -101.38960000000002 32.134703244454506",13.8
TYLER 7 1-TYLER 7 0-i_3189,"LINESTRING (-95.29942799999999 32.228975554374315, -95.310228 32.228975554374315",115.0
SARITA 1 1-SARITA 1 0-i_764,"LINESTRING (-97.753167 27.21665334296649, -97.77116700000002 27.21665334296649",115.0
MT. ENTERPRISE 2-MT. ENTERPRISE 1-i_3129,"LINESTRING (-94.583743 31.999509893109302, -94.583743 32.0117210377083",115.0
HOUSTON 4 9-HOUSTON 4 0-i_2675,"LINESTRING (-95.39032 29.7082288676919, -95.38816 29.718546834432193",13.8
NEWGULF 2-NEWGULF 0-i_2904,"LINESTRING (-95.88710000000002 29.250551754073413, -95.8817 29.257618689509805",13.8
SAN ANTONIO 37 1-SAN ANTONIO 37 0-i_2016,"LINESTRING (-98.560811 29.499201386850604, -98.56513100000001 29.499201386850604",230.0
SPRING 7 2-SPRING 7 1-i_2637,"LINESTRING (-95.52459900000001 30.03464299095081, -95.52027900000002 30.038382843429996",115.0
LAPORTE 7-LAPORTE 0-i_2529,"LINESTRING (-95.05478700000002 29.7164578790429, -95.052627 29.724273977160806",13.8
SHIRO 5-SHIRO 0-i_3064,"LINESTRING (-95.90519999999998 30.57302985014232, -95.8998 30.586201973123906",13.8
BRIDGEPORT 3-BRIDGEPORT 0-i_1518,"LINESTRING (-97.90820000000001 33.180583076193095, -97.90280000000003 33.1903748419846",13.8
MOUNT PLEASANT 1 2-MOUNT PLEASANT 1 1-i_3187,"LINESTRING (-95.00570000000002 33.0736017049237, -95.00570000000002 33.085667648788416",115.0
BAYTOWN 2 5-BAYTOWN 2 0-i_2385,"LINESTRING (-94.89686 29.765287707192716, -94.8947 29.770600132592996",13.8
BAYTOWN 1 4-BAYTOWN 1 0-i_2708,"LINESTRING (-94.90886 29.6665800207589, -94.90670000000001 29.6718976727995",18.0
DAYTON 1-DAYTON 0-i_2291,"LINESTRING (-94.913354 30.0519431847122, -94.91767400000002 30.0519431847122",115.0
PASADENA 2 1-PASADENA 2 0-i_2179,"LINESTRING (-95.162079 29.722248926690806, -95.169279 29.722248926690806",230.0
STEPHENVILLE 1-STEPHENVILLE 0-i_933,"LINESTRING (-98.175117 32.2761477179342, -98.18591700000002 32.2761477179342",161.0
CYPRESS 1 1-CYPRESS 1 0-i_2696,"LINESTRING (-95.66080400000001 29.995280759578108, -95.66512399999999 29.995280759578108",230.0
DEER PARK 6-DEER PARK 0-i_2474,"LINESTRING (-95.12381600000002 29.71411817132631, -95.12165600000002 29.720683887687706",24.0
ODESSA 1 6-ODESSA 1 0-i_112,"LINESTRING (-102.31380000000001 31.79364946639161, -102.3084 31.82500733984199",18.0
TAFT 2 1-TAFT 2 0-i_717,"LINESTRING (-97.44996 27.936055633502797, -97.45427999999998 27.936055633502797",18.0
